"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX870501_Reactions_Loss_Feeling_Self_Confident","I found myself feeling more self-confident","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501230000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Promise_Myself_Things_Different_Next","I made a promise to myself that things would be different next time","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501240000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Withdrew_From_Friends_Family","Withdrew from friends and family because of the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501250000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Slept_More","Slept more or less because of the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501260000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Engaged_Decreased_Physical_Activity","Engaged in decreased physical activity after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501270000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Control_Feelings_Not_Interfere_With_Life","I was able to control my feelings about the loss so that they did not interfere with my life","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501280000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_See_Positives_Life","I started to see some positives in my life after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501290000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Hard_Time_Trusting_others","I had a hard time trusting others after this loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501300000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Felt_Hopeless_Anything_Improving","I felt hopeless about anything improving in my life","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501310000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Feel_Stronger","I began to feel stronger because of dealing with the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501320000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Rediscovered_Important_Life","I rediscovered what is important in life","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501330000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Difficult_Time_Overcoming_Feeling_Guilt","I had a very difficult time overcoming my feelings of guilt about the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501340000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Felt_Anger_Resentment","I felt a lot of anger and resentment after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501350000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Optimistic_Future","I continued to be optimistic about my future even after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501360000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Question_Future_Bleak","This loss has made me question my future; it looks bleak","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501370000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Refused_Believe","I refused to believe this had happened","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501380000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Question_Beliefs","This loss has caused me to question my beliefs","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501390000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Releationships_Strengthened","My relationships with others have been strengthened through dealing with this loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501400000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Blamed_Self","Blamed self for the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501410000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Talking_Feel_Worse","Talking about the loss only made me feel worse about it","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501420000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Talking_Helped_Feel_Better","Talking about the loss helped me feel better","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501430000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Trouble_Concentrating_Studies","Had trouble concentrating on my studies because of the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501440000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Blamed_Others","Blamed others for the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501450000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Lack_Control","Felt lack of control because of the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501460000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Experienced_Deeper_Love","I experienced deeper love for some people in my life","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501470000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Could_Not_Stop_Thinking","I could not stop thinking about the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501480000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Felt_Would_Have_Big_Effect_Future","Felt this loss would have a big effect on my future","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501490000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Tried_Understand_Reaction","I tried to understand my reaction to this loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501500000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Thought_How_Things_Would_Be_If_Not_Happened","I thought about how things would be if this had not happened","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501510000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Wished_Over_Behind","I wished this was all over and behind me","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501520000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Found_Life_Interesting","I found my life to be even more interesting following the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501530000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Tried_Go_Nothing_Happened","I tried to go on as if nothing had happened","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501540000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Accept_Nothing_Done","Accept the loss since nothing can be done","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501550000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Change_Grew_Person_Good","Changed or grew as a person in a good way","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501560000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Found_New_Faith","Found new faith","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501570000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Criticized_Lectured_Myself","Criticized or lectured myself","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501580000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Found_Myself_Meeting_Challenges_Created","I found myself meeting the challenges created by the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501590000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Hoped_Miracle","I hoped for a miracle","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501600000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Wished_Change_Feeling","I wished I could change how I was feeling","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501610000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Felt_Guilt","Felt guilt about the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501620000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Caused_think_Other_Losses","The loss caused me to think about other losses in my life","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501630000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Tried_Keep_Feelings_Interfering","I tried to keep my feelings from interfering too much with what I had to do","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501640000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Found_Could_Laugh_After","I found I could still laugh even after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501650000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Wished_Never_Happened","I wished that this had never happened","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501660000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Relived","Re-lived the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501670000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Engaged_Care_Behaviors","Engaged in more care-taking behaviors of others after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501680000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Felt_More_Inadequate_After","I felt more inadequate than ever after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501690000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Inspired_Something_Creative","I was inspired to do something creative","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501700000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Increased_Desire_help_Others","Increased desire to help others in need after the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501710000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
"PX870501_Reactions_Loss_Engaged_Behaviors_Makeup_Role","Engaged in behaviors to \"make-up\" for my role in the loss","DCW_870501.doc","encoded values","","","","","","","PhenX","PX870501720000","","","","","1 = Never","2 = Rarely","3 = Some-times","4 = Often","5 = Very Often,6 = Always"
