"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Related_Complication","Does your child know about complications related to sickle cell disease (like stroke, retinopathy, and bone infection)?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020200","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Manage_Pain","Does your child know how to manage mild to moderate pain episodes at home?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020300","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Prevent_Pain_Crisis","Does your child know how to prevent a pain crisis?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020400","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Hospital_Manage_Symptom","Does your child know when to go to the hospital if symptoms become too much to manage at home?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020500","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Clinic_Appointment","Does your child know how often to come to clinic appointments?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020600","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Insurance_Plan","Does your child know which insurance plan he has?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020700","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Doctor_Insurance","Does your child know how to find a doctor (not at St. Jude) who is covered by that insurance plan?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020800","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Unplanned_Pregnancy_Sexually_Transmitted_Disease","Does your child know how to protect against unplanned pregnancy and sexually transmitted diseases (STDs)?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802020900","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Child_Tobacco_Street_Drug_Alcohol","Does your child know how the effects of tobacco, street drugs, and alcohol on the body of a person with sickle cell disease?","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802021000","","","","","1 = No, my child does not know.","2 = No, but my child is learning.","3 = Yes, my child knows.","",",,,,,,"
"PX870802_Self_Management_Skills_Checklist_Caregiver_Scale_Confident_Child_Manage_Illness","On a scale of 0 to 10, please circle one number that best describes how confident you feel about your child's ability to manage his own illness.","DCW_870802.doc","encoded values","","","","","","","PhenX","PX870802030000","","","","","0 = Not Confident","1","2","3","4,5,6,7,8,9,10 = Very Confident"
