"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Feel_Sick_Stomach_Headaches","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When dealing with the stress of having sickle cell disease, I feel sick to my stomach or get headaches.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701120000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Think_Different_Ways_Change_Fix_Situation","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to think of different ways to change or fix the situation.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701130000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Think_Different_Ways_Change_Fix_Situation_Write_Plan","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to think of different ways to change or fix the situation. Write one plan you thought of:","DCW_870701.doc","string","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to think of different ways to change or fix the situation.\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to think of different ways to change or fix the situation.\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to think of different ways to change or fix the situation.\" = \"4\"","","PhenX","PX870701140100","","","","","","","","",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dont_Feel_Anything","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When faced with the stress of having sickle cell disease, I don't feel anything at all, it's like I have no feelings.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701140000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Wish_Were_Stronger_Less_Sensitive","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I wish that I were stronger and less sensitive so that things would be different.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701150000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Remembering_What_Happened","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I keep remembering what happened with sickle cell disease or can't stop thinking about what might happen.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701160000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Let_Someone_Something_Know_Feel","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let someone or something know how I feel. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701170000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Let_Someone_Something_Know_Feel_Talk_To","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let someone or something know how I feel. Check all you talked to:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let someone or something know how I feel. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let someone or something know how I feel. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let someone or something know how I feel. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701170100","","","","","Parent","Friend","Brother/Sister","Pet","Clergy Member,Teacher,God,Stuffed Animal,Other family member,None of these"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Decide_Okay_Way_Not_Perfect","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I decide I'm okay the way I am, even though I'm not perfect.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701180000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Around_Other_People_Act_Not_Have","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I'm around other people I act like I do not have sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701190000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Get_Away_Everything_Dealing","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I just have to get away from everything when I am dealing with the stress of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701200000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Deal_Wishing_Go_Away_Work_Itself","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I deal with the stress of having sickle cell disease by wishing it would just go away, that everything would work itself out.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701210000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Get_Jumpy","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get really jumpy when I am dealing with the stress of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701220000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Realize_Live_Things_Way_They_Are","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I realize that I just have to live with things the way they are.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701230000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Cant_Near_Anything_Reminding","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I just can't be near anything that reminds me of sickle cell.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701240000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Try_Not_Think_About","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try not to think about it, to forget all about it.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701250000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dont_Know_What_Feel","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I really don't know what I feel.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701260000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Ask_Other_People_Things_Make_Better","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I ask other people of things for help or for ideas about how to make things better (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701270000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Ask_Other_People_Things_Make_Better_Talk_To","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I ask other people of things for help or for ideas about how to make things better. Check all you talked to:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I ask other people of things for help or for ideas about how to make things better (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I ask other people of things for help or for ideas about how to make things better (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I ask other people of things for help or for ideas about how to make things better (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701270100","","","","","Parent","Friend","Brother/Sister","Pet","Clergy Member,Teacher,God,Stuffed Animal,Other family member,None of these"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Trying_Sleep_Cant_Stop_Thinking_Bad_Dreams","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am trying to sleep, I can't stop thinking about the stressful aspects of having sickle cell disease or I have bad dreams about having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701280000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Tell_Myself_Get_Through","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I tell myself that I can get through this, or that I will be okay.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701290000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Let_Feelings_Out","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let my feelings out. (remember to circle a number.)","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701300000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Let_Feelings_Out_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let my feelings out. I do this by: (Check all that you did.)","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let my feelings out. (remember to circle a number.)\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let my feelings out. (remember to circle a number.)\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I let my feelings out. (remember to circle a number.)\" = \"4\"","","PhenX","PX870701300100","","","","","Writing in my journal/diary","Drawing/painting","Complaining to let off steam","Being sarcastic/making fun","Listening to music,Punching a pillow,Exercising,Yelling,Crying,None of these"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Get_help_Other_People_Figure_Out_Deal_With","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get help from other people or things when I'm trying to figure out how to deal with my  feelings. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701310000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Get_help_Other_People_Figure_Out_Deal_With_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get help from other people or things when I'm trying to figure out how to deal with my  feelings. Check all you went to:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get help from other people or things when I'm trying to figure out how to deal with my  feelings. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get help from other people or things when I'm trying to figure out how to deal with my  feelings. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get help from other people or things when I'm trying to figure out how to deal with my  feelings. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701310100","","","","","Parent","Friend","Brother/Sister","Pet","Clergy Member,Teacher,God,Stuffed Animal,Other family member,None of these"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Get_Myself_Face","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I just can't get myself to face the stress of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701320000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Someone_Come_Take_Away_Stressful_Aspects","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I wish that someone would just come and take away the stressful aspects of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701330000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Do_Something_Fix_Stressful_Parts","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to try to fix the stressful parts of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701340000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Do_Something_Fix_Stressful_Parts_Write_One","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to try to fix the stressful parts of having sickle cell disease. Write one thing you did:","DCW_870701.doc","string","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to try to fix the stressful parts of having sickle cell disease.\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to try to fix the stressful parts of having sickle cell disease.\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I do something to try to fix the stressful parts of having sickle cell disease.\" = \"4\"","","PhenX","PX870701340100","","","","","","","","",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Thoughts_Pop_Head","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: Thoughts about having sickle cell disease just pop into my head.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701350000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dealing_Feel_Body","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I feel it in my body. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701360000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dealing_Feel_Body_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I feel it in my body. Check all that happen:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I feel it in my body. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I feel it in my body. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am dealing with the stress of having sickle cell disease, I feel it in my body. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701360100","","","","","My heart races","My breathing speeds up","None of these","I feel hot or sweaty","My muscles get tight,,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Stay_Away_People_Things_Feel_Upset_Remind_Aspects","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I try to stay away from people and things that make me feel upset or remind me of the stressful aspects of having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701370000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Dont_Feel_Myself_Away_Everything","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I don't feel like myself when I am dealing with the stress of having sickle cell disease, it's like I am far away from everything.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701380000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Take_Things_Go_Flow","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I just take things as they are; I go with the flow.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701390000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Think_Happy_Things_Mind_Off","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I think about happy things to take my mind off the stressful parts of having sickle cell disease or how I'm feeling.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701400000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Happens_Related_Cant_Stop_Thinking","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't stop thinking about how I am feeling.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701410000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Sympathy_Understanding_Support_Someone","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get sympathy, understanding, or support from someone. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701420000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Sympathy_Understanding_Support_Someone_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get sympathy, understanding, or support from someone. Check all you went to:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get sympathy, understanding, or support from someone. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get sympathy, understanding, or support from someone. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I get sympathy, understanding, or support from someone. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701420100","","","","","Parent","Friend","Brother/Sister","Pet","Clergy Member,Teacher,God,Stuffed Animal,Other family member,None of these"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Always_Control_What_Do","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't always control what I do. (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701430000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Something_Stressful_Happens_Related_Always_Control_What_Do_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't always control what I do. Check all that happen:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't always control what I do. (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't always control what I do. (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When something stressful happens related to having sickle cell disease, I can't always control what I do. (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701430100","","","","","I can't stop eating","I can't stop talking","I do dangerous things","I have to keep fixing/checking things","None of these,,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Tell_Myself_Things_Worse","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I tell myself that things could be worse.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701440000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Mind_Goes_Blank_Something_Happens_Related","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: My mind just goes blank when something stressful happens related to having sickle cell disease, I can't think at all.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701450000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Tell_Myself_Doesnt_Matter_Not_Big_Deal","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I tell myself that it doesn't matter, that it isn't a big deal.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701460000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Faced_Stressful_Parts_Feel_Really","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am faced with the stressful parts of having sickle cell disease, right away I feel really: (remember to circle a number.) ---->","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701470000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Faced_Stressful_Parts_Feel_Really_Check_All","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am faced with the stressful parts of having sickle cell disease, right away I feel really: Check all that you feel:","DCW_870701.doc","enumerated","","","","","ASK IF \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am faced with the stressful parts of having sickle cell disease, right away I feel really: (remember to circle a number.) ---->\" = \"2\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am faced with the stressful parts of having sickle cell disease, right away I feel really: (remember to circle a number.) ---->\" = \"3\" OR \"WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: When I am faced with the stressful parts of having sickle cell disease, right away I feel really: (remember to circle a number.) ---->\" = \"4\"","","PhenX","PX870701470100","","","","","Angry","Sad","Worried/anxious","Scared","None of these,,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Really_Hard_Concentrate_Pay_Attention_Something_Happened_Related","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: It's really hard for me to concentrate or pay attention when something stressful happens related to having sickle cell disease.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701480000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_Think_About_Things_Learning_Something_Good_Will_Come","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: I think about the things I'm learning from having sickle cell disease, or something good that will come from it.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701490000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
"PX870701_Responses_Stress_Sickle_Cell_Disease_Youth_After_Something_Stressful_Happens_Related_Cant_Stop_Thinking","WHEN DEALING WITH THE STRESS OF SICKLE CELL DISEASE: After something stressful happens related to having sickle cell disease, I can't stop thinking about what I did or said.","DCW_870701.doc","encoded values","","","","","","","PhenX","PX870701500000","","","","","1 = Not at all","2 = A Little","3 = Somewhat","4 = Very",",,,,,"
