"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Male_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301020301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301020302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Percent_Males_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301020401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301020402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Females_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301020501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301020502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Percent_Females_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301020601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Less_High_School_Graduate_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Less than high school graduate - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301020602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Total_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Total_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Male_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Males_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Females_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301030502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Females_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_High_School_Graduate_Includes_Equivalency_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - High school graduate (includes equivalency) - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301030602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Total_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Total_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Male_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Males_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Females_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301040502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Females_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Some_College_Associates_Degree_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Some college or associate's degree - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301040602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Total_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Total_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Male_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Males_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Females_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301050502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Females_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_18_24_Years_Bachelors_Degree_Higher_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 18 to 24 years - Bachelor's degree or higher - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301050602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Total_Estimate","Educational attainment for Population 25 years and over - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Male_Estimate","Educational attainment for Population 25 years and over - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Females_Estimate","Educational attainment for Population 25 years and over - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301060302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Total_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Total_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Male_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Males_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Males - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Males - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070402","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Females_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Females - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070501","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Females - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301070502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Females_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Females - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070601","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_Less_9th_Grade_Percent_Females_Margin_Error_Estimate","Educational attainment for Population 25 years and over - Less than 9th grade - Percent Females - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301070602","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Total_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Total - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301080101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Total - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301080102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Percent_Total_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Percent Total - Estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301080201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Percent_Total_Margin_Error_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Percent Total - Margin of error for estimate","DCW_290301.doc","decimal","","","","","","","PhenX","PX290301080202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Male_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Male - Estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301080301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290301_Educational_Attainment_Population_25_Years_Over_9th_12th_Grade_No_Diploma_Males_Margin_Error_Estimate","Educational attainment for Population 25 years and over - 9th to 12th grade, no diploma - Males - Margin of error for estimate","DCW_290301.doc","integer","","","","","","","PhenX","PX290301080302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
