"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX860901_Physical_Mobility_Adult_Five_Steps","Are you able to climb up five steps?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901110000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_Catch_Bus","Are you able to run a short distance, such as to catch a bus?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901120000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stand_Unsupported_Ten_Minutes","Are you able to stand unsupported for 10 minutes?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901130000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stand_Tiptoes","Are you able to stand up on tiptoes?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901140000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stand_Unsupported_30_Minutes","Are you able to stand unsupported for 30 minutes?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901150000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Jump","Are you able to jump up and down?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901160000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_100_Yards","Are you able to run 100 yards (100 m)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901170000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Two_Steps","Are you able to walk up and down two steps?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901180000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stairs_Five_Flights","Are you able to climb up 5 flights of stairs?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901190000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Normal_Speed","Are you able to walk at a normal speed?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901200000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stand_Several_Minutes","Are you able to stand without losing your balance for several minutes?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901210000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Kneel","Are you able to kneel on the floor?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901220000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Block","Are you able to walk a block (about 100 m) on flat ground?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901230000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_Five_Miles","Are you able to run five miles (8 km)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901240000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stairs_Ten_Story","Are you able to climb the stairs of a 10-story building without stopping?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901250000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Briskly_Twenty_Minutes","Are you able to walk briskly for 20 minutes without stopping to rest?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901260000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Running_Stop","Are you able to come to a complete stop while running?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901270000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Running_Sharp_Turns","Are you able to make sharp turns while running fast?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901280000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Jump_One_Foot","Are you able to jump over an object that is 1 foot (30 cm) tall?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901290000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Jump_Two_Feet","Are you able to jump 2 feet (60 cm) high?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901300000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Balance_Beam","Are you able to walk across a balance beam?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901310000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walk_Straight_Line","Are you able to walk in a straight line putting one foot in front of the other (heel to toe) for 5 yards (5 m)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901320000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Dance","Are you able to dance energetically for an hour?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901330000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_Uneven","Are you able to run on uneven ground?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901340000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_Even","Are you able to run on even ground?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901350000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Run_Ten_Miles","Are you able to run ten miles (16 km)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901360000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stand_Eyes_Closed","Are you able to stand on one foot with your eyes closed for 30 seconds?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901370000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Bending_Kneeling_Stooping","Does your health now limit you in bending, kneeling, or stooping?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901380000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Short_Walk","Does your health now limit you in going for a short walk (less than 15 minutes)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901390000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Hiking","Does your health now limit you in hiking a couple of miles (3 km) on uneven surfaces, including hills?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901400000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stairs_Several_Flights","Does your health now limit you in climbing several flights of stairs?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901410000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walking_One_Mile","Does your health now limit you in walking more than a mile (1.6 km)?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901420000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Stairs_One_Flight","Does your health now limit you in climbing one flight of stairs?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901430000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
"PX860901_Physical_Mobility_Adult_Walking_House","Does your health now limit you in walking about the house?","DCW_860901.doc","encoded values","","","","","","","PhenX","PX860901440000","","","","","1 =  Not at all","2 = Very little","3 = Somewhat","4 = Quite a lot","5 = Cannot do","","","","","",""
