"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_18_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - Under 18 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201020301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_18_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - Under 18 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201020302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Total_Estimate","Population for whom poverty status is determined - Age - Under 5 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201030101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Total_Error","Population for whom poverty status is determined - Age - Under 5 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201030102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - Under 5 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201030201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Below_Level_Error","Population for whom poverty status is determined - Age - Under 5 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201030202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - Under 5 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201030301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Under_5_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - Under 5 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201030302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Total_Estimate","Population for whom poverty status is determined - Age - 5 to 17 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201040101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Total_Error","Population for whom poverty status is determined - Age - 5 to 17 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201040102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - 5 to 17 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201040201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Below_Level_Error","Population for whom poverty status is determined - Age - 5 to 17 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201040202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 5 to 17 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201040301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_5_17_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 5 to 17 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201040302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related Children_Householder_Under_18_Years_Total_Estimate","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201050101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related_Children_Householder_Under_18_Years_Total_Error","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201050102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related_Children_Householder_Under_18_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201050201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related_Children_Householder_Under_18_Years_Below_Level_Error","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201050202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related_Children_Householder_Under_18_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201050301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_Related_Children_Householder_Under_18_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - Related children of householder under 18 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201050302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Total_Estimate","Population for whom poverty status is determined - Age - 18 to 64 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201060101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Total_Error","Population for whom poverty status is determined - Age - 18 to 64 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201060102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - 18 to 64 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201060201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Below_Level_Error","Population for whom poverty status is determined - Age - 18 to 64 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201060202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 18 to 64 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201060301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_64_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 18 to 64 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201060302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Total_Estimate","Population for whom poverty status is determined - Age - 18 to 34 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201070101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Total_Error","Population for whom poverty status is determined - Age - 18 to 34 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201070102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - 18 to 34 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201070201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Below_Level_Error","Population for whom poverty status is determined - Age - 18 to 34 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201070202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 18 to 34 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201070301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_18_34_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 18 to 34 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201070302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Total_Estimate","Population for whom poverty status is determined - Age - 35 to 64 years - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201080101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Total_Error","Population for whom poverty status is determined - Age - 35 to 64 years - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201080102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Below_Level_Estimate","Population for whom poverty status is determined - Age - 35 to 64 years - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201080201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Below_Level_Error","Population for whom poverty status is determined - Age - 35 to 64 years - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201080202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 35 to 64 years - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201080301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_35_64_Years_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 35 to 64 years - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201080302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Total_Estimate","Population for whom poverty status is determined - Age - 60 years and over - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201090101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Total_Error","Population for whom poverty status is determined - Age - 60 years and over - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201090102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Below_Level_Estimate","Population for whom poverty status is determined - Age - 60 years and over - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201090201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Below_Level_Error","Population for whom poverty status is determined - Age - 60 years and over - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201090202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 60 years and over - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201090301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_60_Years_Over_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 60 years and over - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201090302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Total_Estimate","Population for whom poverty status is determined - Age - 65 years and over - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201100101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Total_Error","Population for whom poverty status is determined - Age - 65 years and over - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201100102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Below_Level_Estimate","Population for whom poverty status is determined - Age - 65 years and over - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201100201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Below_Level_Error","Population for whom poverty status is determined - Age - 65 years and over - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201100202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Age - 65 years and over - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201100301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Age_65_Years_Over_Percent_Below_Level_Error","Population for whom poverty status is determined - Age - 65 years and over - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201100302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Total_Estimate","Population for whom poverty status is determined - Sex - Male - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201110101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Total_Error","Population for whom poverty status is determined - Sex - Male - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201110102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Below_Level_Estimate","Population for whom poverty status is determined - Sex - Male - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201110201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Below_Level_Error","Population for whom poverty status is determined - Sex - Male - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201110202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Sex - Male - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201110301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Male_Percent_Below_Level_Error","Population for whom poverty status is determined - Sex - Male - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201110302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Total_Estimate","Population for whom poverty status is determined - Sex - Female - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201120101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Total_Error","Population for whom poverty status is determined - Sex - Female - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201120102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Below_Level_Estimate","Population for whom poverty status is determined - Sex - Female - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201120201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Below_Level_Error","Population for whom poverty status is determined - Sex - Female - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201120202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Sex - Female - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201120301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Sex_Female_Percent_Below_Level_Error","Population for whom poverty status is determined - Sex - Female - Percent Below Poverty Level - Margin of Error","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201120302","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Race_Hispanic_Latino_Origin_White_Alone_Total_Estimate","Population for whom poverty status is determined - Race and Hispanic or Latino origin - White alone - Total - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201130101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Race_Hispanic_Latino_Origin_White_Alone_Total_Error","Population for whom poverty status is determined - Race and Hispanic or Latino origin - White alone - Total - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201130102","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Race_Hispanic_Latino_Origin_White_Alone_Below_Level_Estimate","Population for whom poverty status is determined - Race and Hispanic or Latino origin - White alone - Below Poverty Level - Estimate","DCW_290201.doc","integer","","","","","","","PhenX","PX290201130201","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Race_Hispanic_Latino_Origin_White_Alone_Below_Level_Error","Population for whom poverty status is determined - Race and Hispanic or Latino origin - White alone - Below Poverty Level - Margin of Error","DCW_290201.doc","integer","","","","","","","PhenX","PX290201130202","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PX290201_Concentrated_Poverty_Status_Past_Year_Population_Determined_Race_Hispanic_Latino_Origin_White_Alone_Percent_Below_Level_Estimate","Population for whom poverty status is determined - Race and Hispanic or Latino origin - White alone - Percent Below Poverty Level - Estimate","DCW_290201.doc","decimal","","","","","","","PhenX","PX290201130301","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
