"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX181104_Temperament_Adolescent_Dislike_City","I wouldn't like living in a really big city, even if it was safe. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104190000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Sensitive_Crying","It often takes very little to make me feel like crying. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104200000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Aware_Noise","I am very aware of noises. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104210000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Rude_People","I tend to be rude to people I don't like. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104220000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Enjoy_Cloud_Pattern","I like to look at the pattern of clouds in the sky. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104230000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Angry_Expression","I can tell if another person is angry by their expression. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104240000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Phone_Busy_Signal","It bothers me when I try to make a phone call and the line is busy.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104250000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Impulsive_Behavior","The more I try to stop myself from doing something I shouldn't, the more likely I am to do it.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104260000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Exchange_Hugs","I enjoy exchanging hugs with people I like. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104270000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Ski_Fast_Scary","Skiing fast down a steep slope sounds scary to me. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104280000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Frequency_Sadness","I get sad more than other people realize. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104290000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Hard_Assignment","If I have a hard assignment to do, I get started right away. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104300000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Selflessness","I will do most anything to help someone I care about. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104310000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Frightened_Speeding","I get frightened riding with a person who likes to speed. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104320000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Enjoy_Trees","I like to look at trees and walk amongst them. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104330000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Transition_Classes","I find it hard to shift gears when I go from one class to another at school.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104340000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Worry_Family","I worry about my family when I'm not with them. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104350000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Upset_Parents","I get very upset if I want to do something and my parents won't let me.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104360000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Sad_Wrong","I get sad when a lot of things are going wrong. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104370000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Distraction","When trying to study, I have difficulty tuning out background noise and concentrating.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104380000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Finish_Deadline","I finish my homework before the due date. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104390000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Worry_Trouble","I worry about getting into trouble. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104400000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Track_Surroundings","I am good at keeping track of several different things that are happening around me.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104410000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Afraid_Risky_Sport","I would not be afraid to try a risky sport, like deep-sea diving. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104420000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Secret","It’s easy for me to keep a secret. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104430000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Close_Relationships","It is important to me to have close relationships with other people.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104440000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Shy","I am shy. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104450000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Nervous_Bully","I am nervous of some of the kids at school who push people into lockers and throw your books around.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104460000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Irritated","I get irritated when I have to stop doing something that I am enjoying.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104470000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Risky_Activity","I wouldn't be afraid to try something like mountain climbing. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104480000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Procrastination","I put off working on projects until right before they're due. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104490000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Conflict_Resolution","When I'm really mad at a friend, I tend to explode at them. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104500000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Parents_Dying","I worry about my parent(s) dying or leaving me. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104510000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Enjoy_Crowd","I enjoy going places where there are big crowds and lots of excitement.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104520000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Shy_Personable","I am not shy. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104530000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Warm_Friendly","I am quite a warm and friendly person. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104540000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Depressed","I feel sad even when I should be enjoying myself, like at Christmas or on a trip.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104550000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Annoyed_Long_Lines","It really annoys me to wait in long lines. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104560000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Scared_Dark_Room","I feel scared when I enter a darkened room at home. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104570000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Bully","I pick on people for no real reason. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104580000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Attention_Instruction","I pay close attention when someone tells me how to do something.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104590000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Frustrated_Mistakes","I get very frustrated when I make a mistake in my school work.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104600000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Distracted_Tasks","I tend to get in the middle of one thing, then go off and do something else.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104610000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Frustrated_Interruption","It frustrates me if people interrupt me when I'm talking. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104620000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Plans_Goals","I can stick with my plans and goals. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104630000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Upset_Task","I get upset if I'm not able to do a task really well. ","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104640000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
"PX181104_Temperament_Adolescent_Crunching_Leaves","I like the crunching sound of autumn leaves.","DCW_181104.doc","encoded values","","","","","","","PhenX","PX181104650000","","","","","1 = Almost always untrue of you","2 = Usually untrue of you","3 = Sometimes true, sometimes untrue of you","4 = Usually true of you","5 = Almost always true of you","","","","","","","","","","","","","","",""
