VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Skin_Rash_Age_Exact_Coded,How old were you the first time you got a skin rash from sun exposure?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301030201,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Skin_Rash_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301030300,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Skin_Rash_Age_Exact,How old were you the last time you got a skin rash from sun exposure?,DCW_061301.doc,integer,,,,,IN YEARS.,,PhenX,PX061301030400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Skin_Rash_Age_Exact_Coded,How old were you the last time you got a skin rash from sun exposure?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301030401,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Skin_Rash_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301030500,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Skin_Rash_Times_Exact,How many times you have gotten a skin rash from sun exposure in your life?,DCW_061301.doc,integer,,,,,,,PhenX,PX061301030600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Skin_Rash_Times_Exact_Coded,How many times you have gotten a skin rash from sun exposure in your life?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301030601,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Skin_Rash_Times_Estimate,About how many?,DCW_061301.doc,encoded values,,,,,IF DK EXACT NUMBER.,,PhenX,PX061301030700,,,,,1 = 1 OR 2,2 = 3 OR 4,3 = 5 - 9,4 = 10 - 19,5 = 20 OR MORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Use_Sunlamp_Ever,Have you ever used a sunlamp?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301040100,,,,,1 = YES,2 = NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Sunlamp_Age_Exact,How old were you the first time you used a sunlamp?,DCW_061301.doc,integer,,,,,IN YEARS.,,PhenX,PX061301040200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Sunlamp_Age_Exact_Coded,How old were you the first time you used a sunlamp?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301040201,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Sunlamp_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301040300,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Sunlamp_Age_Exact,How old were you the last time you used a sunlamp?,DCW_061301.doc,integer,,,,,IN YEARS.,,PhenX,PX061301040400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Sunlamp_Age_Exact_Coded,How old were you the last time you used a sunlamp?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301040401,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Sunlamp_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301040500,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Sunlamp_Times_Exact,How many times have you used a sunlamp in your life?,DCW_061301.doc,integer,,,,,,,PhenX,PX061301040600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Sunlamp_Times_Exact_Coded,How many times have you used a sunlamp in your life?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301040601,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Sunlamp_Times_Estimate,About how many?,DCW_061301.doc,encoded values,,,,,IF DK EXACT NUMBER.,,PhenX,PX061301040700,,,,,1 = 1 OR 2,2 = 3 OR 4,3 = 5 - 9,4 = 10 - 19,5 = 20 OR MORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tanning_Booth_Ever,Have you ever used a tanning booth?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301050100,,,,,1 = YES,2 = NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Tanning_Booth_Age_Exact,How old were you the first time you used a tanning booth?,DCW_061301.doc,integer,,,,,IN YEARS.,,PhenX,PX061301050200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Tanning_Booth_Age_Exact_Coded,How old were you the first time you used a tanning booth?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301050201,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_First_Tanning_Booth_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301050300,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Tanning_Booth_Age_Exact,How old were you the last time you used a tanning booth?,DCW_061301.doc,integer,,,,,IN YEARS.,,PhenX,PX061301050400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Tanning_Booth_Age_Exact_Coded,How old were you the last time you used a tanning booth?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301050401,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Last_Tanning_Booth_Age_Estimate,About how old were you?,DCW_061301.doc,encoded values,,,,,IF DK EXACT AGE.,,PhenX,PX061301050500,,,,,01 = UNDER 5 YEARS OLD,02 = 5 - 14 YEARS OLD,03 = 15 - 24 YEARS OLD,04 = 25 - 39 YEARS OLD,05 = 40 - 64 YEARS OLD,06 = 65 YEARS OLD OR OLDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tanning_Booth_Times_Exact,How many times have you used a tanning booth in your life?,DCW_061301.doc,integer,,,,,,,PhenX,PX061301050600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tanning_Booth_Times_Exact_Coded,How many times have you used a tanning booth in your life?,DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301050601,,,,,98 = DK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tanning_Booth_Times_Estimate,About how many?,DCW_061301.doc,encoded values,,,,,IF DK EXACT NUMBER.,,PhenX,PX061301050700,,,,,1 = 1 OR 2,2 = 3 OR 4,3 = 5 - 9,4 = 10 - 19,5 = 20 OR MORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekday_Sun_Hours_Teens,"On a typical weekday in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your teens?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301060100,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekday_Sun_Hours_Twenties,"On a typical weekday in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your twenties?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301060200,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekday_Sun_Hours_Thirties,"On a typical weekday in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your thirties?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301060300,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekday_Sun_Hours_Last_Decade,"On a typical weekday in the summer, about how many hours did you generally spend in the mid-day sun in the past ten years?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301060400,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekend_Sun_Hours_Teens,"On a typical weekend day in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your teens?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301070100,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekend_Sun_Hours_Twenties,"On a typical weekend day in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your twenties?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301070200,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekend_Sun_Hours_Thirties,"On a typical weekend day in the summer, about how many hours did you generally spend in the mid-day sun (when you were) In your thirties?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301070300,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Weekend_Sun_Hours_Last_Decade,"On a typical weekend day in the summer, about how many hours did you generally spend in the mid-day sun in the past ten years?",DCW_061301.doc,encoded values,,,,,"""Mid-day sun"" means those hours when the sun is more than halfway up in the sky. For most of the United States, that would be between the hours of 10 AM and 4PM Daylight Savings Time.",,PhenX,PX061301070400,,,,,1 = LESS THAN 1 HOUR,2 = 1 OR 2 HOURS,3 = 3 OR 4 HOURS,4 = 5 OR 6 HOURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tan_Months_Teens,"When you were In your teens, for how many months a year did you usually have a tan?",DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301080100,,,,,1 = NEVER HAD A TAN,2 = 1 - 3 MONTHS,3 = 4 - 6 MONTHS,4 = 7 - 9 MONTHS,5 = 10 - 12 MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tan_Months_Twenties,"When you were In your twenties, for how many months a year did you usually have a tan?",DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301080200,,,,,1 = NEVER HAD A TAN,2 = 1 - 3 MONTHS,3 = 4 - 6 MONTHS,4 = 7 - 9 MONTHS,5 = 10 - 12 MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tan_Months_Thirties,"When you were In your thirties, for how many months a year did you usually have a tan?",DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301080300,,,,,1 = NEVER HAD A TAN,2 = 1 - 3 MONTHS,3 = 4 - 6 MONTHS,4 = 7 - 9 MONTHS,5 = 10 - 12 MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX061301_Tan_Months_Last_Decade,"In the past ten years, for how many months a year did you usually have a tan?",DCW_061301.doc,encoded values,,,,,,,PhenX,PX061301080400,,,,,1 = NEVER HAD A TAN,2 = 1 - 3 MONTHS,3 = 4 - 6 MONTHS,4 = 7 - 9 MONTHS,5 = 10 - 12 MONTHS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
