VARNAME,VARDESC,DOCFILE,TYPE,UNITS,MIN,MAX,RESOLUTION,COMMENT1,COMMENT2,VARIABLE_SOURCE,SOURCE_VARIABLE_ID,VARIABLE_MAPPING,UNIQUEKEY,COLLINTERVAL,ORDER,VALUES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Pas7Days_Ride_Vehicle_SomeoneSmoking,"During the past 7 days, that is, since last [TODAY’S DAY OF WEEK], on how many days did you ride in a vehicle where someone other than you was smoking tobacco?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401100100,,,,,88 = None,77 = Don't know/Not Sure,9 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Pas7Days_Ride_Vehicle_SomeoneSmoking_Days,"During the past 7 days, that is, since last [TODAY’S DAY OF WEEK], on how many days did you ride in a vehicle where someone other than you was smoking tobacco?",DCW_730401.doc,integer,,,,,,,PhenX,PX730401100200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_NotMotorcycles_Vehicles_Family_Smoking_Allowed,"Not counting motorcycles, in the vehicles that you or family members who live with you own or lease, is smoking…",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401110000,,,,,1 = Always allowed in all vehicles,2 = Sometimes allowed in at least one vehicle,3 = Never allowed in any vehicle,8 = Respondents family does not own or lease a vehicle,7 = Don't know/Not sure,9 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_NotWork_7Days_BreatheSmoke_SomeElse_Smoking,"Not counting times while you were at work, during the past 7 days, that is, since last [TODAY’S DAY OF WEEK], on how many days did you breathe the smoke from someone else who was smoking in an indoor or outdoor public place?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401120100,,,,,88 = None,77 = Don't know/Not Sure,9 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_NotWork_7Days_BreatheSmoke_SomeElse_SmokingDays,"Not counting times while you were at work, during the past 7 days, that is, since last [TODAY’S DAY OF WEEK], on how many days did you breathe the smoke from someone else who was smoking in an indoor or outdoor public place?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401120200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_NotWork_7Days_AnyoneTobacco_NotSupposedTo,"Not counting times while you were at work, to your knowledge, during the past 7 days, that is, since last [TODAY’S DAY OF WEEK], has anyone, including yourself, used tobacco of any kind in an indoor or outdoor public place when he or she was not supposed to?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401130000,,,,,1 = Yes,2 = No,7 = Don't know/Not sure,9 = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Best_Describes_CurrentJob_Status,Which best describes your current job or paid employment status?,DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401140000,,,,,1 = Work full-time at least 35 hours per week,2 = Work part-time 15 to 34hours per week,3 = Work part-time less than 15 hours per week,4 = I don't currently work for pay,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_How_Recently_Someone_Smoke_AroundYouWork,How recently did someone smoke around you while you were at work?,DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401150000,,,,,1 = Never,2 = Today,3 = In the past week,4 = In the past two weeks,5 = In the past month,6 = Longer than a month ago but within the past year,7 = More than a year ago,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Your_Childhood_LiveWith_Smoker_Inside,"In your childhood, did you live with a regular smoker who smoked inside your home?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401160000,,,,,1 = Yes,2 = No,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Anyone_LivesWith_YouNow_DoFollowing_ChooseAllApply,Does anyone who lives with you now do any of the following? Choose all that  apply.,DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401170000,,,,,1 = Smoke cigarettes,"2 = Use smokeless tobacoo, such as chewing tobacco, snuff, dip, or snus","3 = Smoke cigars, cigarillos, or filtered cigars","4 = Use any other form of tobacco, including electronic cigarettes",5 = No one who lives with me now uses any form of tobacco,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Past7Days_Hours_Around_Smoking_Car,"During the past seven days, about how many hours were you around others who were smoking, whether or not you were smoking yourself?",DCW_730401.doc,integer,,0,,,,,PhenX,PX730401180101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Past7Days_Hours_Around_Smoking_School,"During the past seven days, about how many hours were you around others who were smoking, whether or not you were smoking yourself?",DCW_730401.doc,integer,,0,,,,,PhenX,PX730401180102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Past7Days_Hours_Around_Smoking_Outdoors,"During the past seven days, about how many hours were you around others who were smoking, whether or not you were smoking yourself?",DCW_730401.doc,integer,,0,,,,,PhenX,PX730401180103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PX730401_Past7Days_Hours_Around_Smoking_Encoded,"During the past seven days, about how many hours were you around others who were smoking, whether or not you were smoking yourself?",DCW_730401.doc,encoded values,,,,,,,PhenX,PX730401180200,,,,,(-8) = Don't know,(-7) = Refused,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
