"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Remember_Correct_Year_Month","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Remember the correct month or year:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002070800","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Conversations","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Have conversations with others:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002070900","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Limited_Medication_Schedule","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Maintain your schedule (forgetting to take medication or forgetting you've taken medication):","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002071000","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Work","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Work:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002071100","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Follow_Instructions","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Follow Simple Instructions:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002071200","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Communcate","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Communicate your thoughts and needs:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002071300","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Other","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other:","DCW_992002.doc","enumerated","","","","","","","PhenX","PX992002071400","","","","","Severely unable","Moderately unable","Mildly unable","Able","Not applicable","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Memory_Loss_Other_Specify","Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other.  Please specify","DCW_992002.doc","string","","","","","ASK IF \"Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other: \" = \"Severely unable\" OR \"Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other: \" = \"Moderately unable\" OR \"Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other: \" = \"Mildly unable\" OR \"Have you felt significantly limited or unable to do any of the following due to MEMORY LOSS OR BRAIN FOG (including issues with attention, cognitive functioning, and awareness) specifically? Other: \" = \"Able\"","","PhenX","PX992002071401","","","","","","","","","","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Other_Affected_Areas","Optional: If you have other areas of your life that were affected by memory loss or brain fog, please include them here. Please note whether they were mildly, moderately, or severely limiting.","DCW_992002.doc","string","","","","","","","PhenX","PX992002080000","","","","","","","","","","","",",,"
"PX992002_Long_Covid_Symptoms_Memory_Examples_Brain_Fog","Optional: Please use this space to describe examples of your brain fog, memory loss, and attention span. Please do not include any identifying information (such as name or location).","DCW_992002.doc","string","","","","","","","PhenX","PX992002090000","","","","","","","","","","","",",,"
