"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX181105_Temperament_Adult_Sadness","I seldom become sad when I watch a sad movie.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105200000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Birds_Noise","I'm often aware of the sounds of birds in my vicinity.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105210000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Enclosed_Space","When I am enclosed in small places such as an elevator, I feel uneasy.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105220000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Music_Volume","When listening to music, I usually like turn up the volume more than other people.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105230000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Understand_Intuition","I sometimes seem to understand things intuitively.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105240000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Minor_Event_Sadness","Sometimes minor events cause me to feel intense sadness.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105250000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Refrain_Laughter","It is easy for me to hold back my laughter in a situation when laughter wouldn't be appropriate.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105260000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Motivation","I can make myself work on a difficult task even when I don't feel like trying.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105270000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Happiness_Frequency","I rarely ever have days where I don't at least experience brief moments of intense happiness.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105280000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Distraction","When I am trying to focus my attention, I am easily distracted.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105290000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Video_Game","I would probably enjoy playing a challenging and fast paced video-game that makes lots of noise and has lots of flashing, bright lights.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105300000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Agitated_Waiting","Whenever I have to sit and wait for something (e.g., a waiting room), I become agitated.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105310000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Bothered_Light","I'm often bothered by light that is too bright.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105320000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Notice_Details","I rarely notice the color of people's eyes.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105330000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Sadness_Unhappy_Event","I seldom become sad when I hear of an unhappy event.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105340000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Distraction_Attention","When interrupted or distracted, I usually can easily shift my attention back to whatever I was doing before.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105350000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Scratch_Sound_Irritated","I find certain scratchy sounds very irritating.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105360000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Converations","I like conversations that include several people.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105370000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Patience","I am usually a patient person.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105380000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Resting_Visual_Images","When I am resting with my eyes closed, I sometimes see visual images.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105390000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Distressed_Focus","It is very hard for me to focus my attention when I am distressed.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105400000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Thoughts_Images","Sometimes my mind is full of a diverse array of loosely connected thoughts and images.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105410000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Bright_Colors_Bothered","Very bright colors sometimes bother me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105420000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Excitement","I can easily resist talking out of turn, even when I'm excited and want to express an idea.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105430000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Carnival_Ride","I would probably not enjoy a fast, wild carnival ride.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105440000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Depressed","I sometimes feel sad for longer than an hour.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105450000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Large_Group_Socialize","I rarely enjoy socializing with large groups of people.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105460000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Urgency","If I think of something that needs to be done, I usually get right to work on it.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105470000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Frustrated_Irritated","It doesn't take very much to make feel frustrated or irritated.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105480000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Happiness_Response","It doesn't take much to evoke a happy response in me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105490000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Distraction_Excitement","When I am happy and excited about an upcoming event, I have a hard time focusing my attention on tasks that require concentration.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105500000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Panic_Terror","Sometimes, I feel a sense of panic or terror for no apparent reason.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105510000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Odors","I often notice mild odors and fragrances.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105520000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Cravings_Food_Drink","I often have trouble resisting my cravings for food drink, etc.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105530000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Flashing_Lights","Colorful flashing lights bother me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105540000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Timeliness","I usually finish doing things before they are actually due (for example, paying bills, finishing homework, etc.).","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105550000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Sadness_Frequency","I often feel sad.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105560000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Lighting_Mood","I am often aware how the color and lighting of a room affects my mood.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105570000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Calm","I usually remain calm without getting frustrated when things are not going smoothly for me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105580000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Loud_Music_Unpleasant","Loud music is unpleasant to me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105590000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Impulsiveness","When I'm excited about something, it's usually hard for me to resist jumping right into it before I've considered the possible consequences.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105600000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Loud_Noise_Scare","Loud noises sometimes scare me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105610000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Dream","I sometimes dream of vivid, detailed settings that are unlike anything that I have experienced when awake.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105620000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Impulse_Purchase","When I see an attractive item in a store, it's usually very hard for me to resist buying it.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105630000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Enjoy_Flashing_Lights","I would enjoy watching a laser show with lots of bright, colorful flashing lights.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105640000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Feel_Sadness_Event","When I hear of an unhappy event, I immediately feel sad.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105650000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Movie_Mood","When I watch a movie, I usually don't notice how the setting is used to convey the mood of the characters.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105660000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Free_Time","I usually like to spend my free time with people.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105670000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Frightened_Alone","It does not frighten me if I think that I am alone and suddenly discover someone close by.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105680000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Weather_Mood","I am often consciously aware of how the weather seems to affect my mood.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105690000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_True_Happiness","It takes a lot to make me feel truly happy.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105700000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Texture_Things","I am rarely aware of the texture of things that I hold.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105710000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Avoidance_Behavior","When I am afraid of how a situation might turn out, I usually avoid dealing with it.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105720000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Conversations_Restraint","I especially enjoy conversations where I am able to say things without thinking first.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105730000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Creative_Ideas","Without applying effort, creative ideas sometimes present themselves to me.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105740000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Possible_Failure","When I try something new, I am rarely concerned about the possibility of failing.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105750000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Inhibit_Fun_Behavior","It is easy for me to inhibit fun behavior that would be inappropriate.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105760000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
"PX181105_Temperament_Adult_Yelling","I would not enjoy the feeling that comes from yelling as loud as I can.","DCW_181105.doc","encoded values","","","","","","","PhenX","PX181105770000","","","","","1 = extremely untrue","2 = quite untrue","3 = slightly untrue","4 = neither true nor false","5 = slightly true","6 = quite true","7 = extremely true","X = not applicable","","","","","","","","","","","",""
