"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Center_Question_Office_Hours","In the last 6 months, did you contact this cancer center with a medical question during regular office hours?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803110000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Center_Question_Office_Hours_Same_Day_Answer","In the last 6 months, when you contacted this cancer center during regular office hours, how often did you get an answer to your medical question that same day?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, did you contact this cancer center with a medical question during regular office hours?' != 'No'","","PhenX","PX320803120000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Explain_Understand","Radiation therapy team refers to the doctors, nurses, therapists, technicians, and their support staff involved with your radiation therapy through this cancer center. In the last 6 months, how often did your radiation therapy team explain things in a way that was easy to understand?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803130000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Listen","In the last 6 months, how often did your radiation therapy team listen carefully to you?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803140000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Know_Medical_History","In the last 6 months, how often did your radiation therapy team seem to know the important information about your medical history?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803150000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Respect","In the last 6 months, how often did your radiation therapy team show respect for what you had to say?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803160000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Time","In the last 6 months, how often did your radiation therapy team spend enough time with you?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803170000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Order_Test","In the last 6 months, did your radiation therapy team order a blood test, x - ray, or other test for you? Do not include radiation therapy.","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803180000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Test_Center_Followup","In the last 6 months, when you had blood tests, x - rays, or other tests as part of your cancer treatment, how often did someone from this cancer center follow up to give you those results?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, did your radiation therapy team order a blood test, x - ray, or other test for you? Do not include radiation therapy.' != 'No'","","PhenX","PX320803190000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Prescription","In the last 6 months, did you take any prescription medicine?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803200000","","","","","No","Yes","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Team_Prescription_Talk","In the last 6 months, how often did you and your radiation therapy team talk about all the prescription medicines you were taking?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, did you take any prescription medicine?' != 'No'","","PhenX","PX320803210000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months__Team_Pain_Talk","In the last 6 months, did you and your radiation therapy team talk about pain related to your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803220000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Pain_Surgery","In the last 6 months, were you bothered by pain from your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803230000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months__Team_Pain_Advice","In the last 6 months, did your radiation therapy team advise you about or help you deal with this pain?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, were you bothered by pain from your cancer or radiation therapy?' != 'No'","","PhenX","PX320803240000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Change_Energy_Surgery","In the last 6 months, did you and your radiation therapy team talk about any changes in your energy levels related to your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803250000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Change_Energy_Surgery_Bother","In the last 6 months, were you bothered by changes in your energy levels related to your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803260000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Change_Energy_Surgery_Advice","In the last 6 months, did your radiation therapy team advise you about or help you deal with these changes in your energy levels?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, did you and your radiation therapy team talk about any changes in your energy levels related to your cancer or radiation therapy?' != 'No' and 'In the last 6 months, were you bothered by changes in your energy levels related to your cancer or radiation therapy?' != 'No'","","PhenX","PX320803270000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Emotional_Problem_Surgery","In the last 6 months, did you and your radiation therapy team talk about any emotional problems, such as anxiety or depression, related to your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803280000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Emotional_Problem_Surgery_Bother","In the last 6 months, were you bothered by any emotional problems, such as anxiety or depression, related to your cancer or radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803290000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Emotional_Problem_Surgery_Advice","In the last 6 months, did your radiation therapy team advise you about or help you deal with these emotional problems?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, were you bothered by any emotional problems, such as anxiety or depression, related to your cancer or radiation therapy?' != 'No'","","PhenX","PX320803300000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Surgery_Additional_Service","Additional services to manage your cancer care at home include home health care, special medical equipment, or special supplies. In the last 6 months, did you and your radiation therapy team talk about these additional services?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803310000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Health_Maintain_Treatment","In the last 6 months, did you and your radiation therapy team talk about things you can do to maintain your health during cancer treatment such as what to eat and what exercises to do?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803320000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Team_Rating","Using any number from 0 to 10, where 0 is the worst radiation therapy team possible and 10 is the best radiation therapy team possible, what number would you use to rate your radiation therapy team?","DCW_320803.doc","encoded values","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803330000","","","","","0 = 0 - Worst cancer surgery team possible","1 = 1","2 = 2","3 = 3","4 = 4","5 = 5","6 = 6","7 = 7","8 = 8","9 = 9","10 = 10 - Best cancer surgery team possible"
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Need_Interpreter","An interpreter is someone who helps you talk with others who do not speak your language. Interpreters can include staff from this cancer center, telephone interpreters, friends, or family members. In the last 6 months, was there any time when you needed an interpreter at this cancer center?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803340000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Need_Interpreter_Surgery","In the last 6 months, when you needed an interpreter to speak with your radiation therapy team, how often did you get one?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'An interpreter is someone who helps you talk with others who do not speak your language. Interpreters can include staff from this cancer center, telephone interpreters, friends, or family members. In the last 6 months, was there any time when you needed an interpreter at this cancer center?' != 'No'","","PhenX","PX320803350000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Center_Care_Rating","Considering all your cancer care at this cancer center, using any number from 0 to 10, where 0 is the worst overall cancer care experience possible and 10 is the best overall cancer care experience possible, what number would you use to rate your overall cancer care experience?","DCW_320803.doc","encoded values","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803360000","","","","","0 = 0 - Worst overall cancer care experience possible","1 = 1","2 = 2","3 = 3","4 = 4","5 = 5","6 = 6","7 = 7","8 = 8","9 = 9","10 = 10 - Best overall cancer care experience possible"
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Cancer_Center_Contact_Office_Hours","In the last 6 months, did you contact this cancer center with a medical question after regular office hours?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'In the last 6 months, when you contacted this cancer center after regular office hours, how often did you get an answer to your medical questions as soon as you needed?' != 'No'","","PhenX","PX320803370000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Cancer_Center_Contact_Office_Hours_Answer","In the last 6 months, when you contacted this cancer center after regular office hours, how often did you get an answer to your medical questions as soon as you needed?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803380000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Fifteen_Minute_Wait_Time","Wait time includes time spent in the waiting room and exam room. In the last 6 months, how often did you see the person you came to see within 15 minutes of your appointment time?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803390000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Affect_Normal_Activity","Since it was decided that you would have radiation therapy, did your radiation therapy team clearly explain how your cancer and radiation therapy could affect your normal daily activities?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803400000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months_Cancer_Surgery_Told_Next_Steps","In the last 6 months, did your radiation therapy team tell you what the next steps in your radiation therapy would be?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803410000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months__Team_Explain_Results","In the last 6 months, how often did your radiation therapy team explain those results in a way that was easy to understand?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803420000","","","","","Never","Sometimes","Usually","Always","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months__Team_Prescribe_Medicine","In the last 6 months, did your radiation therapy team prescribe medicine that you had not taken before?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803430000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Last_Six_Months__Team_Explain_Medicine","In the last 6 months, did your radiation therapy team explain what that medicine was for in a way that was easy to understand?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803440000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Treatment_Alternative","Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about more than one way to treat your cancer?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803450000","","","","","Yes","No","","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Explain_Treatment_Advantage","Since your career was diagnosed, did a doctor or other health care professional at this cancer center clearly explain the advantages of each choice for cancer treatment, including the treatments you did not get?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about more than one way to treat your cancer?' != 'No'","","PhenX","PX320803460000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Explain_Treatment_Disadvantage","Since your cancer was diagnosed did a doctor or health care professional at this cancer center clearly explain the disadvantages of each choice for cancer treatment, including the treatments you did not get?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about more than one way to treat your cancer?' != 'No'","","PhenX","PX320803470000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Explain_Treatment_Opinion","Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center ask for your opinion about each choice of cancer treatment, including the treatments you did not get?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No' and 'Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about more than one way to treat your cancer?' != 'No'","","PhenX","PX320803480000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Surgery_Reason","Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about the reason you might want to have radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803490000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Surgery_Reason_Not","Since your cancer was diagnosed, did a doctor or other health care professional at this cancer center talk with you about the reasons you might not want to have radiation therapy?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803500000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
"PX320803_Patient_Experience_Cancer_Care_Radiation_Therapy_Health_Professional_Surgery_Best_Interest","Since your cancer was diagnosed, when you talked about having radiation therapy, did a doctor or other health care professional at this cancer center ask you what you thought was best for you?","DCW_320803.doc","enumerated","","","","","ASK IF 'When was the last time you received radiation therapy for cancer from this cancer center?' != 'More than 6 months ago' and 'In the last 6 months, how many times did you visit this cancer center to get care from your radiation therapy team? Do not include telephone calls or emails.' !=  'No'","","PhenX","PX320803510000","","","","","Yes, definitely","Yes, somewhat","No","","","","","","","",""
