"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX181101_Temperament_Child_Nursery_Rhymes","My child likes the sound of words, such as nursery rhymes.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101210000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Shy","My child is sometimes shy even around people s/he has known a long time.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101220000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Soothe","My child is very difficult to soothe when s/he has become upset.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101230000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Surroundings","My child is quickly aware of some new item in the living room.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101240000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Energy","My child is full of energy, even in the evening.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101250000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Fear_Dark","My child is not afraid of the dark.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101260000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Absorbed_Book","My child sometimes becomes absorbed in a picture book and looks at it for a long time.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101270000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Rough_Games","My child likes rough and rowdy games.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101280000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Not_Upset_Bruise","My child is not very upset at minor cuts or bruises.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101290000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Cautious","My child approaches places s/he has been told are dangerous slowly and cautiously.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101300000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Slow_Unhurried","My child is slow and unhurried in deciding what to do next.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101310000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Angry_Boredom","My child gets angry when s/he can't find something s/he wants to play with.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101320000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Gentle_Rhythmic_Activities","My child enjoys gentle rhythmic activities such as rocking or swaying.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101330000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Shy_New_People","My child sometimes turns away shyly from new acquaintances.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101340000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Upset_Friends_Leave","My child becomes upset when loved relatives or friends are getting ready to leave following a visit.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101350000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
"PX181101_Temperament_Child_Attention_Detail_Comments","My child comments when a parent has changed his/her appearance.","DCW_181101.doc","encoded values","","","","","","","PhenX","PX181101360000","","","","","1 = extremely untrue of your child","2 = quite untrue of your child","3 = slightly untrue of your child","4 = neither true nor false of your child","5 = slightly true of your child","6 = quite true of your child","7 = extremely true of your child","NA = not applicable","","","","","","","","","","","",""
