"VARNAME","VARDESC","DOCFILE","TYPE","UNITS","MIN","MAX","RESOLUTION","COMMENT1","COMMENT2","VARIABLE_SOURCE","SOURCE_VARIABLE_ID","VARIABLE_MAPPING","UNIQUEKEY","COLLINTERVAL","ORDER","VALUES"
"PX560102_Behavioral_Health_Screener_Two_Times_Bully_Threaten","When was the last time that you did the following things two or more times? Were a bully or threatened other people","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102020500","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Two_Times_Start_Physical_Fight","When was the last time that you did the following things two or more times? Started physical fights with other people","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102020600","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Two_Times_Win_Gambling_Loss","When was the last time that you did the following things two or more times? Tried to win back your gambling losses by going back another day.","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102020700","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Alcohol_Drugs","When was the last time that you used alcohol or other drugs weekly or more often?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102030100","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Get_Alcohol_Drugs","When was the last time that you spent a lot of time either getting alcohol or other drugs, using alcohol or other drugs, or recovering from the effects of alcohol or other drugs(e.g., feeling sick)?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102030200","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Alcohol_Drugs_Social_Problems","When was the last time that you kept using alcohol or other drugs even though it was causing socialproblems, leading to fights, or getting you into trouble with other people?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102030300","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Alcohol_Drugs_Activities","When was the last time that your use of alcohol or other drugs caused you to give up or reduce your involvement in activities at work, school, home, or social events?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102030400","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Withdrawal_Problems","When was the last time that you had withdrawal problems from alcohol or other drugs like shaky hands, throwing up, having trouble sitting still or sleeping, or you used any alcohol or other drugs to stop being sick or avoid withdrawal problems?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102030500","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Disagreement_Push_Grab","When was the last time that you had a disagreement in which you pushed, grabbed, or shoved someone?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102040100","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Steal_Store","When was the last time that you took something from a store without paying for it?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102040200","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Sell_Illegal_Drugs","When was the last time that you sold, distributed, or helped to make illegal drugs?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102040300","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Drive_Influence","When was the last time that you drove a vehicle while under the influence of alcohol or illegal drugs?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102040400","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Last_Time_Damage_Others_Property","When was the last time that you purposely damaged or destroyed property that did not belong to you?.","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102040500","","","","","4 = Past month","3 = 2 to 3 months ago","2 = 4 to 12 months ago","1 = 1+ years ago","0 = Never","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Other_Problems_Treatment_Help","Do you have other significant psychological, behavioral, or personal problems that you want treatment for or help with?","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102060100","","","","","1 = Yes","2 = No","","","","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Other_Problems_Treatment_Help_Describe","Do you have other significant psychological, behavioral, or personal problems that you want treatment for or help with? (Please describe)","DCW_560102.doc","string","","","","","","","PhenX","PX560102060200","","","","","","","","","","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Gender","What is your gender? ","DCW_560102.doc","encoded values","","","","","","","PhenX","PX560102070100","","","","","1 = Male","2 = Female","99 = Other","","","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Gender_Describe","What is your gender? (If other, please describe below)","DCW_560102.doc","string","","","","","","","PhenX","PX560102070200","","","","","","","","","","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Age","How old are you today?","DCW_560102.doc","string","","","","","","","PhenX","PX560102080100","","","","","","","","","","","","","","","","","","","","","","","",""
"PX560102_Behavioral_Health_Screener_Minutes_Complete","How many minutes did it take you to complete this survey?","DCW_560102.doc","string","","","","","","","PhenX","PX560102080200","","","","","","","","","","","","","","","","","","","","","","","",""
